date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA
2014-04-12,Stoke,Newcastle,2.1,3.4,3.9,2.1,3.3,3.4
2014-04-12,Sunderland,Everton,4.75,3.7,1.83,4.6,3.5,1.75
2014-04-12,West Brom,Tottenham,3.1,3.6,2.38,3.0,3.3,2.3
2014-04-13,Liverpool,Man City,2.45,3.7,2.9,2.35,3.3,2.9
2014-04-13,Swansea,Chelsea,5.0,3.6,1.83,4.6,3.5,1.75
2014-04-15,Arsenal,West Ham,1.4,5.0,9.0,1.4,4.5,7.25
2014-04-16,Everton,Crystal Palace,1.4,4.75,10.0,1.4,4.5,7.5
2014-04-16,Man City,Sunderland,1.17,9.0,17.0,1.14,7.5,17.0
2014-04-19,Aston Villa,Southampton,3.4,3.4,2.1,3.4,3.3,2.1
2014-04-19,Cardiff,Stoke,2.38,3.2,3.0,2.5,3.25,2.75
2014-04-19,Chelsea,Sunderland,1.18,7.0,13.0,1.2,6.5,12.5
2014-04-19,Newcastle,Swansea,2.63,3.3,2.6,2.6,3.25,2.65
2014-04-19,Tottenham,Fulham,1.5,4.2,6.5,1.45,4.33,6.75
2014-04-19,West Ham,Crystal Palace,2.2,3.2,3.4,2.15,3.2,3.4
2014-04-20,Everton,Man United,2.4,3.4,2.8,2.4,3.2,2.9
2014-04-20,Hull,Arsenal,4.5,3.6,1.8,4.75,3.25,1.8
2014-04-20,Norwich,Liverpool,8.5,5.0,1.33,7.5,5.0,1.36
2014-04-21,Man City,West Brom,1.2,7.0,11.0,1.2,6.5,12.0
2014-04-26,Fulham,Hull,2.3,3.4,3.4,2.25,3.25,3.1
2014-04-26,Man United,Norwich,1.36,5.25,9.5,1.34,5.0,8.0
2014-04-26,Southampton,Everton,2.8,3.5,2.6,2.75,3.4,2.4
2014-04-26,Stoke,Tottenham,3.2,3.4,2.38,2.9,3.4,2.3
2014-04-26,Swansea,Aston Villa,1.7,3.75,6.0,1.6,3.75,5.5
2014-04-26,West Brom,West Ham,1.91,3.75,4.33,1.9,3.4,4.0
2014-04-27,Crystal Palace,Man City,7.5,5.0,1.44,7.0,4.25,1.44
2014-04-27,Liverpool,Chelsea,1.67,4.2,5.25,1.62,4.1,4.75
2014-04-27,Sunderland,Cardiff,1.91,3.75,4.33,1.91,3.4,4.0
2014-04-28,Arsenal,Newcastle,1.29,6.0,12.0,1.28,5.5,9.25
2014-05-03,Aston Villa,Hull,2.5,3.3,3.1,2.45,3.1,2.95
2014-05-03,Everton,Man City,5.0,4.0,1.75,4.5,3.8,1.7
2014-05-03,Man United,Sunderland,1.36,5.75,8.5,1.34,5.0,8.0
2014-05-03,Newcastle,Cardiff,2.05,3.6,3.8,1.91,3.6,3.7
2014-05-03,Stoke,Fulham,2.3,3.6,3.25,2.3,3.3,3.0
2014-05-03,Swansea,Southampton,2.5,3.4,3.0,2.3,3.4,2.9
2014-05-03,West Ham,Tottenham,4.33,3.75,1.91,4.0,3.6,1.85
2014-05-04,Arsenal,West Brom,1.29,6.0,13.0,1.28,5.5,9.25
2014-05-04,Chelsea,Norwich,1.2,7.5,17.0,1.2,6.5,11.5
2014-05-05,Crystal Palace,Liverpool,9.0,5.0,1.4,7.5,5.0,1.36
2014-05-06,Man United,Hull,1.36,5.5,9.0,1.33,4.75,9.0
2014-05-07,Man City,Aston Villa,1.14,9.5,21.0,1.11,9.25,16.5
2014-05-07,Sunderland,West Brom,2.1,3.2,4.2,2.1,2.9,4.0
2014-05-11,Cardiff,Chelsea,8.0,4.75,1.44,7.75,4.75,1.36
2014-05-11,Fulham,Crystal Palace,2.63,3.5,2.8,2.6,3.2,2.7
2014-05-11,Hull,Everton,4.0,3.6,2.0,3.6,3.4,2.0
2014-05-11,Liverpool,Newcastle,1.22,7.5,13.0,1.2,6.5,12.5
2014-05-11,Man City,West Ham,1.17,9.0,17.0,1.14,8.0,14.5
2014-05-11,Norwich,Arsenal,4.5,3.8,1.85,4.0,3.5,1.87
2014-05-11,Southampton,Man United,2.63,3.5,2.8,2.6,3.3,2.6
2014-05-11,Sunderland,Swansea,2.3,3.4,3.4,2.2,3.4,3.1
2014-05-11,Tottenham,Aston Villa,1.5,4.5,7.5,1.45,4.5,6.25
2014-05-11,West Brom,Stoke,2.1,3.6,3.75,2.0,3.4,3.6
2013-08-09,Bayern Munich,M'gladbach,1.13,8.5,19.0,1.14,8.25,15.0
2013-08-10,Augsburg,Dortmund,7.0,4.33,1.44,7.5,4.6,1.4
2013-08-10,Braunschweig,Werder Bremen,2.7,3.4,2.5,2.7,3.4,2.5
2013-08-10,Hannover,Wolfsburg,2.6,3.4,2.6,2.65,3.4,2.55
2013-08-10,Hertha,Ein Frankfurt,2.2,3.4,3.2,2.4,3.3,2.9
2013-08-10,Hoffenheim,Nurnberg,2.1,3.3,3.5,2.05,3.3,3.6
2013-08-10,Leverkusen,Freiburg,1.44,4.5,6.5,1.45,4.5,6.5
2013-08-11,Mainz,Stuttgart,2.4,3.4,2.8,2.4,3.3,2.9
2013-08-11,Schalke 04,Hamburg,1.44,4.33,7.0,1.44,4.5,6.75
2013-08-17,Ein Frankfurt,Bayern Munich,10.0,5.25,1.29,9.0,6.25,1.26
2013-08-17,Freiburg,Mainz,2.25,3.4,3.1,2.3,3.4,3.0
2013-08-17,Hamburg,Hoffenheim,2.0,3.6,3.5,2.05,3.4,3.5
2013-08-17,M'gladbach,Hannover,1.83,3.5,4.33,1.83,3.6,4.2
2013-08-17,Stuttgart,Leverkusen,3.5,3.25,2.1,3.4,3.5,2.05
2013-08-17,Werder Bremen,Augsburg,1.91,3.5,4.0,1.87,3.5,4.1
2013-08-17,Wolfsburg,Schalke 04,2.88,3.3,2.4,2.8,3.4,2.4
2013-08-18,Dortmund,Braunschweig,1.17,7.5,13.0,1.15,7.5,16.0
2013-08-18,Nurnberg,Hertha,2.3,3.4,3.0,2.35,3.4,2.9
2013-08-23,Dortmund,Werder Bremen,1.2,6.5,13.0,1.2,6.75,12.0
2013-08-24,Bayern Munich,Nurnberg,1.1,9.0,26.0,1.1,9.25,21.0
2013-08-24,Hannover,Schalke 04,2.63,3.4,2.6,2.55,3.5,2.6
2013-08-24,Hertha,Hamburg,1.91,3.6,3.8,1.85,3.7,3.9
2013-08-24,Hoffenheim,Freiburg,1.75,3.75,4.5,1.78,3.6,4.4
2013-08-24,Leverkusen,M'gladbach,1.67,3.8,5.0,1.65,3.9,5.0
2013-08-24,Mainz,Wolfsburg,2.63,3.4,2.6,2.65,3.5,2.5
2013-08-25,Augsburg,Stuttgart,2.3,3.4,3.0,2.35,3.3,2.95
2013-08-25,Braunschweig,Ein Frankfurt,2.7,3.4,2.5,2.7,3.5,2.45
2013-08-27,Freiburg,Bayern Munich,13.0,5.5,1.25,9.25,6.25,1.25
2013-08-31,Hamburg,Braunschweig,1.75,3.75,4.5,1.78,3.7,4.33
2013-08-31,Hannover,Mainz,2.4,3.5,2.75,2.45,3.5,2.7
2013-08-31,M'gladbach,Werder Bremen,1.75,3.75,4.5,1.72,3.75,4.6
2013-08-31,Nurnberg,Augsburg,2.5,3.3,2.8,2.35,3.4,2.9
2013-08-31,Schalke 04,Leverkusen,3.2,3.5,2.15,3.25,3.6,2.1
2013-08-31,Wolfsburg,Hertha,1.91,3.6,3.75,1.91,3.7,3.7
2013-09-01,Ein Frankfurt,Dortmund,6.0,4.33,1.5,6.0,4.5,1.48
2013-09-01,Stuttgart,Hoffenheim,2.3,3.5,2.9,2.4,3.4,2.85
2013-09-13,Hertha,Stuttgart,2.15,3.4,3.3,2.3,3.5,3.1
2013-09-14,Augsburg,Freiburg,2.0,3.4,3.75,2.0,3.5,3.6
2013-09-14,Bayern Munich,Hannover,1.13,8.5,21.0,1.12,9.25,15.0
2013-09-14,Dortmund,Hamburg,1.25,6.0,11.0,1.23,6.5,10.0
2013-09-14,Leverkusen,Wolfsburg,1.8,3.75,4.2,1.8,4.0,4.2
2013-09-14,Mainz,Schalke 04,2.6,3.4,2.6,2.7,3.5,2.6
2013-09-14,Werder Bremen,Ein Frankfurt,2.45,3.3,2.8,2.5,3.4,2.7
2013-09-15,Braunschweig,Nurnberg,2.7,3.25,2.6,2.75,3.3,2.65
2013-09-15,Hoffenheim,M'gladbach,2.6,3.4,2.6,2.6,3.6,2.65
2013-09-20,M'gladbach,Braunschweig,1.36,4.75,8.0,1.36,5.0,8.0
2013-09-21,Hamburg,Werder Bremen,1.95,3.4,3.9,1.95,3.7,3.6
2013-09-21,Hannover,Augsburg,2.5,3.3,2.75,2.45,3.3,2.85
2013-09-21,Mainz,Leverkusen,3.5,3.5,2.05,3.4,3.5,2.05
2013-09-21,Nurnberg,Dortmund,8.0,5.25,1.33,8.5,5.5,1.3
2013-09-21,Schalke 04,Bayern Munich,5.5,4.33,1.53,5.25,4.5,1.53
2013-09-21,Wolfsburg,Hoffenheim,1.73,4.0,4.2,1.7,3.8,4.6
2013-09-22,Freiburg,Hertha,2.38,3.4,2.9,2.4,3.4,2.8
2013-09-22,Stuttgart,Ein Frankfurt,2.15,3.4,3.3,2.25,3.5,3.0
2013-09-27,Augsburg,M'gladbach,2.5,3.25,2.8,2.55,3.4,2.65
2013-09-28,Bayern Munich,Wolfsburg,1.14,8.0,15.0,1.17,8.0,11.5
2013-09-28,Dortmund,Freiburg,1.18,7.0,13.0,1.22,6.5,10.5
2013-09-28,Ein Frankfurt,Hamburg,1.8,3.6,4.33,1.8,3.75,4.1
2013-09-28,Hertha,Mainz,2.0,3.6,3.5,2.0,3.4,3.7
2013-09-28,Hoffenheim,Schalke 04,2.8,3.3,2.5,2.7,3.4,2.5
2013-09-28,Leverkusen,Hannover,1.33,5.0,9.0,1.35,5.5,7.0
2013-09-29,Braunschweig,Stuttgart,4.0,3.5,1.91,3.6,3.7,1.95
2013-09-29,Werder Bremen,Nurnberg,2.05,3.5,3.4,2.05,3.3,3.7
2013-10-04,Hannover,Hertha,2.25,3.4,3.1,2.3,3.3,3.1
2013-10-05,Leverkusen,Bayern Munich,5.0,4.2,1.6,5.25,4.0,1.6
2013-10-05,Mainz,Hoffenheim,2.25,3.5,3.0,2.35,3.5,2.8
2013-10-05,M'gladbach,Dortmund,5.0,3.75,1.67,4.6,3.9,1.7
2013-10-05,Schalke 04,Augsburg,1.73,3.8,4.5,1.72,3.75,4.6
2013-10-05,Stuttgart,Werder Bremen,1.7,3.8,4.75,1.72,3.8,4.5
2013-10-05,Wolfsburg,Braunschweig,1.29,5.5,9.5,1.28,6.0,8.75
2013-10-06,Freiburg,Ein Frankfurt,2.7,3.4,2.5,2.7,3.3,2.55
2013-10-06,Nurnberg,Hamburg,2.38,3.5,2.8,2.5,3.5,2.65
2013-10-18,Hoffenheim,Leverkusen,3.25,3.6,2.1,3.5,3.4,2.05
2013-10-19,Bayern Munich,Mainz,1.1,9.0,23.0,1.1,10.0,17.0
2013-10-19,Braunschweig,Schalke 04,4.75,3.6,1.73,4.6,3.9,1.7
2013-10-19,Dortmund,Hannover,1.22,6.5,11.0,1.22,6.75,10.0
2013-10-19,Ein Frankfurt,Nurnberg,1.57,4.0,5.5,1.57,4.1,5.5
2013-10-19,Hertha,M'gladbach,2.38,3.4,2.9,2.55,3.3,2.7
2013-10-19,Werder Bremen,Freiburg,1.95,3.4,3.8,2.0,3.5,3.6
2013-10-20,Augsburg,Wolfsburg,2.38,3.4,2.88,2.45,3.3,2.85
2013-10-20,Hamburg,Stuttgart,2.3,3.4,3.0,2.35,3.5,2.8
2013-10-25,Stuttgart,Nurnberg,1.62,4.0,5.0,1.62,4.0,5.0
2013-10-26,Bayern Munich,Hertha,1.1,9.0,21.0,1.1,10.0,16.5
2013-10-26,Hannover,Hoffenheim,2.3,3.5,2.9,2.25,3.5,3.0
2013-10-26,Leverkusen,Augsburg,1.5,4.33,6.0,1.48,4.4,6.25
2013-10-26,Mainz,Braunschweig,1.57,4.1,5.25,1.57,4.0,5.75
2013-10-26,Schalke 04,Dortmund,4.2,3.6,1.83,4.0,3.75,1.83
2013-10-26,Wolfsburg,Werder Bremen,1.62,3.75,5.5,1.65,3.75,5.25
2013-10-27,Freiburg,Hamburg,2.6,3.4,2.6,2.6,3.4,2.6
2013-10-27,M'gladbach,Ein Frankfurt,2.05,3.5,3.4,2.0,3.5,3.6
2013-11-01,Dortmund,Stuttgart,1.22,6.0,12.0,1.25,6.25,9.5
2013-11-02,Braunschweig,Leverkusen,7.0,4.33,1.44,5.75,4.6,1.48
2013-11-02,Ein Frankfurt,Wolfsburg,2.3,3.4,3.0,2.35,3.3,3.0
2013-11-02,Hamburg,M'gladbach,2.3,3.5,2.9,2.35,3.5,2.85
2013-11-02,Hertha,Schalke 04,2.3,3.4,3.0,2.3,3.5,2.9
2013-11-02,Hoffenheim,Bayern Munich,12.0,6.0,1.25,8.5,6.0,1.28
2013-11-02,Nurnberg,Freiburg,2.0,3.4,3.75,2.0,3.5,3.6
2013-11-03,Augsburg,Mainz,2.0,3.5,3.6,2.0,3.4,3.7
2013-11-03,Werder Bremen,Hannover,2.25,3.5,3.0,2.25,3.4,3.1
2013-11-08,Hannover,Braunschweig,1.62,3.8,5.5,1.7,3.8,4.6
2013-11-09,Bayern Munich,Augsburg,1.13,8.0,19.0,1.12,9.5,14.5
2013-11-09,Hoffenheim,Hertha,2.2,3.4,3.2,2.05,3.5,3.4
2013-11-09,Leverkusen,Hamburg,1.5,4.33,6.0,1.53,4.1,6.0
2013-11-09,M'gladbach,Nurnberg,1.53,4.1,6.0,1.53,4.33,5.5
2013-11-09,Schalke 04,Werder Bremen,1.57,4.0,5.5,1.6,4.33,4.75
2013-11-09,Wolfsburg,Dortmund,4.5,3.8,1.73,5.0,3.8,1.65
2013-11-10,Freiburg,Stuttgart,3.0,3.4,2.3,2.75,3.5,2.4
2013-11-10,Mainz,Ein Frankfurt,2.5,3.3,2.88,2.45,3.3,2.8
2013-11-22,Stuttgart,M'gladbach,2.3,3.5,2.9,2.25,3.5,2.95
2013-11-23,Augsburg,Hoffenheim,2.1,3.5,3.3,2.2,3.5,3.1
2013-11-23,Braunschweig,Freiburg,2.4,3.3,2.9,2.3,3.4,2.95
2013-11-23,Dortmund,Bayern Munich,3.6,3.6,2.0,3.7,3.6,1.95
2013-11-23,Ein Frankfurt,Schalke 04,2.6,3.4,2.6,2.6,3.5,2.55
2013-11-23,Hertha,Leverkusen,3.0,3.25,2.38,2.9,3.5,2.3
2013-11-23,Nurnberg,Wolfsburg,3.2,3.4,2.2,3.4,3.3,2.15
2013-11-24,Hamburg,Hannover,2.0,3.6,3.5,2.05,3.5,3.4
2013-11-24,Werder Bremen,Mainz,2.38,3.4,2.88,2.35,3.5,2.8
2013-11-29,Wolfsburg,Hamburg,1.8,3.6,4.33,1.83,3.75,4.0
2013-11-30,Bayern Munich,Braunschweig,1.06,15.0,51.0,1.06,12.5,23.0
2013-11-30,Hertha,Augsburg,2.0,3.5,3.6,2.0,3.5,3.6
2013-11-30,Hoffenheim,Werder Bremen,1.8,3.75,4.2,1.8,3.8,4.0
2013-11-30,Leverkusen,Nurnberg,1.44,4.5,6.5,1.42,4.75,6.75
2013-11-30,Mainz,Dortmund,5.0,4.33,1.57,5.0,4.5,1.55
2013-11-30,Schalke 04,Stuttgart,1.67,3.8,5.0,1.75,4.0,4.1
2013-12-01,Hannover,Ein Frankfurt,2.4,3.4,2.8,2.4,3.5,2.75
2013-12-01,M'gladbach,Freiburg,1.4,4.33,8.5,1.42,4.75,6.75
2013-12-06,Nurnberg,Mainz,2.6,3.2,2.75,2.55,3.25,2.75
2013-12-07,Dortmund,Leverkusen,1.5,4.33,6.0,1.5,4.4,5.75
2013-12-07,Ein Frankfurt,Hoffenheim,2.1,3.6,3.25,2.1,3.6,3.2
2013-12-07,Hamburg,Augsburg,2.05,3.5,3.5,2.0,3.7,3.4
2013-12-07,M'gladbach,Schalke 04,2.25,3.4,3.1,2.25,3.5,3.0
2013-12-07,Stuttgart,Hannover,2.0,3.5,3.6,1.95,3.6,3.6
2013-12-07,Werder Bremen,Bayern Munich,12.0,6.0,1.22,9.75,6.0,1.25
2013-12-08,Braunschweig,Hertha,3.5,3.3,2.1,3.3,3.4,2.15
2013-12-08,Freiburg,Wolfsburg,3.75,3.4,2.0,3.5,3.6,2.0
2013-12-13,Hertha,Werder Bremen,1.62,4.0,5.25,1.6,4.0,5.25
2013-12-14,Augsburg,Braunschweig,1.5,4.0,7.0,1.5,4.25,6.0
2013-12-14,Bayern Munich,Hamburg,1.1,9.0,21.0,1.09,10.5,17.5
2013-12-14,Hannover,Nurnberg,1.95,3.5,3.75,1.91,3.5,3.9
2013-12-14,Hoffenheim,Dortmund,4.33,4.0,1.73,4.75,3.9,1.67
2013-12-14,Mainz,M'gladbach,2.75,3.3,2.5,2.8,3.3,2.45
2013-12-14,Wolfsburg,Stuttgart,1.75,3.75,4.5,1.75,3.8,4.25
2013-12-15,Leverkusen,Ein Frankfurt,1.44,4.33,7.0,1.48,4.75,5.5
2013-12-15,Schalke 04,Freiburg,1.4,4.5,8.0,1.44,5.0,6.0
2013-12-20,Ein Frankfurt,Augsburg,2.3,3.4,3.0,2.25,3.5,3.0
2013-12-21,Braunschweig,Hoffenheim,4.0,3.4,1.91,4.0,3.7,1.83
2013-12-21,Dortmund,Hertha,1.36,5.0,7.5,1.36,5.25,7.0
2013-12-21,Freiburg,Hannover,2.45,3.3,2.8,2.5,3.4,2.7
2013-12-21,Hamburg,Mainz,2.1,3.5,3.3,2.05,3.5,3.4
2013-12-21,Nurnberg,Schalke 04,3.4,3.5,2.05,3.4,3.5,2.05
2013-12-21,Werder Bremen,Leverkusen,4.5,3.75,1.73,4.5,3.8,1.72
2013-12-22,M'gladbach,Wolfsburg,2.1,3.4,3.4,2.15,3.4,3.3
2014-01-24,M'gladbach,Bayern Munich,6.5,4.5,1.44,6.75,4.75,1.42
2014-01-25,Dortmund,Augsburg,1.29,5.5,9.5,1.33,5.5,7.5
2014-01-25,Ein Frankfurt,Hertha,2.38,3.4,2.88,2.35,3.4,2.9
2014-01-25,Freiburg,Leverkusen,4.5,3.75,1.73,4.4,3.75,1.75
2014-01-25,Nurnberg,Hoffenheim,2.6,3.4,2.63,2.55,3.6,2.55
2014-01-25,Stuttgart,Mainz,2.05,3.4,3.5,2.0,3.5,3.6
2014-01-25,Wolfsburg,Hannover,1.55,4.2,5.5,1.57,4.0,5.5
2014-01-26,Hamburg,Schalke 04,2.7,3.6,2.4,2.8,3.5,2.35
2014-01-26,Werder Bremen,Braunschweig,1.85,3.5,4.2,1.75,3.7,4.5
2014-01-29,Stuttgart,Bayern Munich,10.0,6.0,1.25,9.0,6.5,1.25
2014-01-31,Braunschweig,Dortmund,10.0,5.5,1.29,9.25,5.75,1.28
2014-02-01,Augsburg,Werder Bremen,1.67,3.75,5.0,1.67,3.9,4.75
2014-02-01,Hannover,M'gladbach,2.7,3.4,2.5,2.65,3.4,2.55
2014-02-01,Hoffenheim,Hamburg,2.05,3.4,3.5,2.0,3.75,3.4
2014-02-01,Leverkusen,Stuttgart,1.5,4.2,6.25,1.5,4.4,5.75
2014-02-01,Mainz,Freiburg,1.75,3.75,4.5,1.75,3.7,4.4
2014-02-01,Schalke 04,Wolfsburg,2.0,3.5,3.6,2.0,3.5,3.6
2014-02-02,Bayern Munich,Ein Frankfurt,1.1,10.0,17.0,1.11,9.25,16.5
2014-02-02,Hertha,Nurnberg,1.83,3.6,4.2,1.83,3.6,4.1
2014-02-07,M'gladbach,Leverkusen,2.55,3.3,2.7,2.55,3.5,2.55
2014-02-08,Ein Frankfurt,Braunschweig,1.62,3.75,5.5,1.62,4.0,5.0
2014-02-08,Freiburg,Hoffenheim,2.63,3.5,2.5,2.65,3.5,2.5
2014-02-08,Hamburg,Hertha,2.6,3.4,2.6,2.55,3.5,2.55
2014-02-08,Nurnberg,Bayern Munich,11.0,6.5,1.22,9.25,7.0,1.22
2014-02-08,Werder Bremen,Dortmund,8.0,4.75,1.36,7.0,5.25,1.36
2014-02-08,Wolfsburg,Mainz,1.8,3.6,4.33,1.8,3.7,4.2
2014-02-09,Schalke 04,Hannover,1.57,3.8,6.0,1.57,4.33,5.0
2014-02-09,Stuttgart,Augsburg,2.4,3.4,2.8,2.4,3.4,2.8
2014-02-14,Mainz,Hannover,1.91,3.5,4.0,1.91,3.6,3.75
2014-02-15,Bayern Munich,Freiburg,1.08,10.0,23.0,1.08,11.0,19.5
2014-02-15,Braunschweig,Hamburg,2.75,3.3,2.5,2.65,3.3,2.6
2014-02-15,Dortmund,Ein Frankfurt,1.25,6.0,10.0,1.28,6.25,8.25
2014-02-15,Hoffenheim,Stuttgart,1.95,3.6,3.6,1.95,3.6,3.7
2014-02-15,Leverkusen,Schalke 04,2.1,3.4,3.4,2.15,3.4,3.3
2014-02-15,Werder Bremen,M'gladbach,3.5,3.5,2.05,3.5,3.6,2.0
2014-02-16,Augsburg,Nurnberg,1.8,3.6,4.33,1.78,3.7,4.25
2014-02-16,Hertha,Wolfsburg,2.38,3.4,2.88,2.45,3.3,2.8
2014-02-21,Schalke 04,Mainz,1.75,3.6,4.6,1.72,3.8,4.5
2014-02-22,Freiburg,Augsburg,3.1,3.25,2.3,3.0,3.3,2.35
2014-02-22,Hamburg,Dortmund,7.5,5.0,1.36,7.0,5.25,1.36
2014-02-22,M'gladbach,Hoffenheim,1.95,3.6,3.6,1.88,3.6,3.9
2014-02-22,Nurnberg,Braunschweig,1.62,3.75,5.5,1.62,4.0,5.0
2014-02-22,Stuttgart,Hertha,2.63,3.3,2.6,2.6,3.25,2.65
2014-02-22,Wolfsburg,Leverkusen,2.4,3.4,2.8,2.4,3.4,2.8
2014-02-23,Ein Frankfurt,Werder Bremen,1.7,3.75,4.75,1.7,3.8,4.6
2014-02-23,Hannover,Bayern Munich,10.0,7.0,1.22,10.0,6.0,1.25
2014-02-28,Hertha,Freiburg,1.62,3.75,5.5,1.62,4.0,5.0
2014-03-01,Augsburg,Hannover,1.75,3.6,4.75,1.75,3.8,4.2
2014-03-01,Bayern Munich,Schalke 04,1.18,7.0,13.0,1.18,7.5,11.5
2014-03-01,Braunschweig,M'gladbach,4.0,3.5,1.91,3.0,3.5,1.87
2014-03-01,Dortmund,Nurnberg,1.22,6.5,11.0,1.26,6.5,8.5
2014-03-01,Leverkusen,Mainz,1.75,3.8,4.33,1.75,3.75,4.5
2014-03-01,Werder Bremen,Hamburg,2.63,3.5,2.5,2.65,3.6,2.6
2014-03-02,Ein Frankfurt,Stuttgart,2.1,3.5,3.3,2.15,3.6,3.4
2014-03-02,Hoffenheim,Wolfsburg,2.6,3.4,2.6,2.75,3.6,2.5
2014-03-08,Hamburg,Ein Frankfurt,2.5,3.3,2.75,2.3,3.5,2.9
2014-03-08,Hannover,Leverkusen,3.0,3.4,2.3,3.1,3.4,2.25
2014-03-08,M'gladbach,Augsburg,2.3,3.25,3.1,2.15,3.4,3.25
2014-03-08,Nurnberg,Werder Bremen,1.91,3.5,4.0,1.85,3.7,3.9
2014-03-08,Schalke 04,Hoffenheim,1.75,4.0,4.2,1.75,3.9,4.25
2014-03-08,Stuttgart,Braunschweig,1.67,3.8,5.0,1.62,4.0,5.0
2014-03-08,Wolfsburg,Bayern Munich,9.0,5.75,1.29,8.5,5.5,1.3
2014-03-09,Freiburg,Dortmund,9.0,5.0,1.33,7.25,5.25,1.35
2014-03-09,Mainz,Hertha,2.2,3.2,3.4,2.15,3.4,3.3
2014-03-14,Augsburg,Schalke 04,2.25,3.3,3.1,2.4,3.5,2.75
2014-03-15,Bayern Munich,Leverkusen,1.14,8.0,15.0,1.15,8.0,13.5
2014-03-15,Braunschweig,Wolfsburg,3.8,3.6,1.91,3.9,3.7,1.85
2014-03-15,Dortmund,M'gladbach,1.36,5.0,7.5,1.36,5.0,7.75
2014-03-15,Hertha,Hannover,1.91,3.5,4.0,1.85,3.7,4.0
2014-03-15,Hoffenheim,Mainz,2.2,3.5,3.1,2.15,3.5,3.2
2014-03-15,Werder Bremen,Stuttgart,2.5,3.4,2.7,2.45,3.5,2.7
2014-03-16,Ein Frankfurt,Freiburg,1.83,3.6,4.2,1.83,3.7,4.0
2014-03-16,Hamburg,Nurnberg,2.2,3.4,3.2,2.15,3.5,3.2
2014-03-21,Freiburg,Werder Bremen,2.2,3.3,3.25,2.25,3.4,3.1
2014-03-22,Hannover,Dortmund,4.75,4.0,1.67,4.75,4.1,1.65
2014-03-22,Mainz,Bayern Munich,11.0,6.5,1.22,9.75,6.0,1.25
2014-03-22,M'gladbach,Hertha,2.0,3.4,3.75,2.0,3.6,3.5
2014-03-22,Schalke 04,Braunschweig,1.4,4.75,7.0,1.4,4.6,7.5
2014-03-22,Stuttgart,Hamburg,2.0,3.5,3.6,2.05,3.7,3.25
2014-03-22,Wolfsburg,Augsburg,2.1,3.5,3.3,2.05,3.5,3.4
2014-03-23,Leverkusen,Hoffenheim,1.73,3.8,4.5,1.75,4.1,4.0
2014-03-23,Nurnberg,Ein Frankfurt,2.4,3.3,2.88,2.4,3.4,2.8
2014-03-25,Braunschweig,Mainz,3.4,3.4,2.1,3.25,3.4,2.15
2014-03-25,Dortmund,Schalke 04,1.44,4.75,6.5,1.48,4.75,5.5
2014-03-25,Hertha,Bayern Munich,13.0,6.5,1.2,11.0,7.0,1.2
2014-03-25,Werder Bremen,Wolfsburg,3.1,3.4,2.25,3.1,3.5,2.2
2014-03-26,Augsburg,Leverkusen,2.4,3.4,2.88,2.5,3.3,2.75
2014-03-26,Ein Frankfurt,M'gladbach,2.6,3.3,2.63,2.7,3.4,2.5
2014-03-26,Hamburg,Freiburg,2.1,3.4,3.4,2.05,3.5,3.4
2014-03-26,Hoffenheim,Hannover,1.91,3.75,3.6,1.87,3.6,4.0
2014-03-26,Nurnberg,Stuttgart,2.75,3.4,2.45,2.65,3.4,2.55
2014-03-28,Schalke 04,Hertha,1.8,3.6,4.25,1.78,3.7,4.25
2014-03-29,Bayern Munich,Hoffenheim,1.14,8.0,15.0,1.17,8.25,11.0
2014-03-29,Freiburg,Nurnberg,2.15,3.3,3.4,2.15,3.3,3.4
2014-03-29,Leverkusen,Braunschweig,1.33,5.25,8.0,1.36,5.25,7.0
2014-03-29,Mainz,Augsburg,2.38,3.25,3.0,2.4,3.4,2.85
2014-03-29,Stuttgart,Dortmund,4.75,4.0,1.67,4.5,4.0,1.7
2014-03-29,Wolfsburg,Ein Frankfurt,1.83,3.6,4.2,1.8,3.75,4.1
2014-03-30,Hannover,Werder Bremen,1.91,3.6,3.8,1.83,3.6,4.1
2014-03-30,M'gladbach,Hamburg,1.75,3.75,4.5,1.72,3.9,4.33
2014-04-04,Hamburg,Leverkusen,3.3,3.5,2.1,3.3,3.7,2.05
2014-04-05,Augsburg,Bayern Munich,7.5,5.0,1.36,7.5,5.0,1.36
2014-04-05,Dortmund,Wolfsburg,1.44,4.5,6.5,1.48,4.75,5.5
2014-04-05,Ein Frankfurt,Mainz,2.5,3.3,2.8,2.4,3.5,2.75
2014-04-05,Nurnberg,M'gladbach,3.3,3.4,2.15,3.25,3.4,2.15
2014-04-05,Stuttgart,Freiburg,1.8,3.75,4.2,1.83,3.75,4.0
2014-04-05,Werder Bremen,Schalke 04,3.6,3.6,1.95,3.7,3.7,1.91
2014-04-06,Braunschweig,Hannover,2.5,3.3,2.75,2.6,3.3,2.65
2014-04-06,Hertha,Hoffenheim,2.38,3.6,2.7,2.4,3.6,2.7
2014-04-11,Schalke 04,Ein Frankfurt,1.67,3.75,5.0,1.67,3.8,4.75
2014-04-12,Bayern Munich,Dortmund,1.5,4.33,6.0,1.55,4.4,5.0
2014-04-12,Freiburg,Braunschweig,2.1,3.4,3.4,2.0,3.5,3.5
