date,home_team,away_team,League,B365H,B365D,B365A,BWH,BWD,BWA,competition_id
2024-01-20,Arsenal,Crystal Palace,"Premier League, England (GB1)",1.3,5.75,9.0,1.3,5.5,10.5,GB1
2024-01-20,Brentford,Nott'm Forest,"Premier League, England (GB1)",1.91,3.6,4.0,1.93,3.6,3.75,GB1
2024-01-21,Sheffield United,West Ham,"Premier League, England (GB1)",3.4,3.3,2.2,3.4,3.4,2.15,GB1
2024-01-21,Bournemouth,Liverpool,"Premier League, England (GB1)",4.2,4.5,1.7,4.4,4.2,1.68,GB1
2024-01-22,Brighton,Wolves,"Premier League, England (GB1)",1.65,4.33,5.0,1.66,4.2,4.6,GB1
2024-01-30,Nott'm Forest,Arsenal,"Premier League, England (GB1)",7.5,5.0,1.4,7.5,5.0,1.39,GB1
2024-01-30,Fulham,Everton,"Premier League, England (GB1)",2.45,3.2,3.0,2.4,3.25,2.95,GB1
2024-01-30,Luton,Brighton,"Premier League, England (GB1)",4.2,4.2,1.75,4.2,4.0,1.77,GB1
2024-01-30,Crystal Palace,Sheffield United,"Premier League, England (GB1)",1.62,3.6,6.5,1.63,3.75,5.5,GB1
2024-01-30,Aston Villa,Newcastle,"Premier League, England (GB1)",1.85,4.0,3.8,1.85,4.0,4.0,GB1
2024-01-31,Man City,Burnley,"Premier League, England (GB1)",1.08,12.0,21.0,1.1,11.0,23.0,GB1
2024-01-31,Tottenham,Brentford,"Premier League, England (GB1)",1.67,4.2,4.75,1.55,4.5,5.25,GB1
2024-01-31,Liverpool,Chelsea,"Premier League, England (GB1)",1.57,4.33,5.25,1.58,4.4,5.0,GB1
2024-02-01,West Ham,Bournemouth,"Premier League, England (GB1)",2.4,3.75,2.75,2.35,3.7,2.75,GB1
2024-02-01,Wolves,Man United,"Premier League, England (GB1)",2.63,3.6,2.55,2.7,3.6,2.4,GB1
2024-02-03,Everton,Tottenham,"Premier League, England (GB1)",3.0,3.6,2.25,2.8,3.6,2.37,GB1
2024-02-03,Brighton,Crystal Palace,"Premier League, England (GB1)",1.7,4.0,4.75,1.66,4.0,4.8,GB1
2024-02-03,Burnley,Fulham,"Premier League, England (GB1)",2.9,3.4,2.38,2.87,3.4,2.4,GB1
2024-02-03,Newcastle,Luton,"Premier League, England (GB1)",1.44,4.75,6.5,1.42,4.8,6.75,GB1
2024-02-03,Sheffield United,Aston Villa,"Premier League, England (GB1)",5.25,4.2,1.62,5.0,4.2,1.6,GB1
2024-02-04,Bournemouth,Nott'm Forest,"Premier League, England (GB1)",1.7,4.2,4.5,1.68,4.1,4.6,GB1
2024-02-04,Chelsea,Wolves,"Premier League, England (GB1)",1.62,4.0,5.5,1.62,4.2,5.0,GB1
2024-02-04,Man United,West Ham,"Premier League, England (GB1)",1.62,4.2,5.0,1.68,4.1,4.75,GB1
2024-02-04,Arsenal,Liverpool,"Premier League, England (GB1)",2.2,3.6,3.1,2.25,3.6,2.95,GB1
2024-02-05,Brentford,Man City,"Premier League, England (GB1)",7.0,4.75,1.4,6.75,4.8,1.43,GB1
2024-02-10,Man City,Everton,"Premier League, England (GB1)",1.18,8.0,13.0,1.22,7.0,11.5,GB1
2024-02-10,Fulham,Bournemouth,"Premier League, England (GB1)",2.38,3.5,2.8,2.3,3.5,2.9,GB1
2024-02-10,Liverpool,Burnley,"Premier League, England (GB1)",1.17,8.0,17.0,1.17,8.0,15.0,GB1
2024-02-10,Luton,Sheffield United,"Premier League, England (GB1)",1.75,3.75,4.75,1.75,3.75,4.5,GB1
2024-02-10,Tottenham,Brighton,"Premier League, England (GB1)",1.8,4.2,3.8,1.85,4.1,3.7,GB1
2024-02-10,Wolves,Brentford,"Premier League, England (GB1)",2.1,3.6,3.4,2.15,3.6,3.2,GB1
2024-02-10,Nott'm Forest,Newcastle,"Premier League, England (GB1)",3.3,3.75,2.05,3.3,3.6,2.1,GB1
2024-02-11,West Ham,Arsenal,"Premier League, England (GB1)",6.0,4.33,1.53,5.5,4.2,1.57,GB1
2024-02-11,Aston Villa,Man United,"Premier League, England (GB1)",2.15,3.75,3.1,2.15,3.75,3.1,GB1
2024-02-12,Crystal Palace,Chelsea,"Premier League, England (GB1)",4.2,3.8,1.85,4.1,3.6,1.87,GB1
2024-02-17,Brentford,Liverpool,"Premier League, England (GB1)",5.5,4.33,1.57,5.0,4.4,1.6,GB1
2024-02-17,Burnley,Arsenal,"Premier League, England (GB1)",10.0,5.75,1.29,9.25,5.75,1.3,GB1
2024-02-17,Fulham,Aston Villa,"Premier League, England (GB1)",2.9,3.75,2.2,2.87,3.7,2.25,GB1
2024-02-17,Newcastle,Bournemouth,"Premier League, England (GB1)",1.83,4.2,3.75,1.8,4.1,3.9,GB1
2024-02-17,Nott'm Forest,West Ham,"Premier League, England (GB1)",2.38,3.5,2.9,2.4,3.5,2.8,GB1
2024-02-17,Tottenham,Wolves,"Premier League, England (GB1)",1.53,4.75,5.25,1.57,4.5,5.0,GB1
2024-02-17,Man City,Chelsea,"Premier League, England (GB1)",1.33,5.5,8.0,1.35,5.5,7.75,GB1
2024-02-18,Sheffield United,Brighton,"Premier League, England (GB1)",5.0,4.2,1.62,4.75,4.1,1.65,GB1
2024-02-18,Luton,Man United,"Premier League, England (GB1)",4.0,4.0,1.8,3.8,3.9,1.85,GB1
2024-02-19,Everton,Crystal Palace,"Premier League, England (GB1)",1.7,3.6,5.25,1.75,3.5,5.0,GB1
2024-02-20,Man City,Brentford,"Premier League, England (GB1)",1.18,8.0,13.0,1.19,7.75,13.5,GB1
2024-02-21,Liverpool,Luton,"Premier League, England (GB1)",1.2,7.0,13.0,1.19,7.75,13.0,GB1
2024-02-24,Aston Villa,Nott'm Forest,"Premier League, England (GB1)",1.53,4.5,5.75,1.55,4.5,5.5,GB1
2024-02-24,Brighton,Everton,"Premier League, England (GB1)",1.83,3.8,4.2,1.88,3.75,3.9,GB1
2024-02-24,Crystal Palace,Burnley,"Premier League, England (GB1)",1.95,3.5,4.0,2.0,3.4,3.8,GB1
2024-02-24,Man United,Fulham,"Premier League, England (GB1)",1.57,4.33,5.5,1.55,4.4,5.25,GB1
2024-02-24,Bournemouth,Man City,"Premier League, England (GB1)",7.0,5.25,1.4,6.5,5.0,1.42,GB1
2024-02-24,Arsenal,Newcastle,"Premier League, England (GB1)",1.36,5.25,8.0,1.38,5.25,7.25,GB1
2024-02-25,Wolves,Sheffield United,"Premier League, England (GB1)",1.44,4.75,7.0,1.41,4.5,6.25,GB1
2024-02-26,West Ham,Brentford,"Premier League, England (GB1)",2.5,3.5,2.75,2.45,3.6,2.7,GB1
2024-03-02,Brentford,Chelsea,"Premier League, England (GB1)",3.1,3.75,2.15,3.0,3.75,2.2,GB1
2024-03-02,Everton,West Ham,"Premier League, England (GB1)",2.05,3.6,3.5,2.05,3.4,3.6,GB1
2024-03-02,Fulham,Brighton,"Premier League, England (GB1)",2.55,3.6,2.63,2.65,3.6,2.5,GB1
2024-03-02,Newcastle,Wolves,"Premier League, England (GB1)",1.91,4.0,3.6,1.9,3.8,3.7,GB1
2024-03-02,Nott'm Forest,Liverpool,"Premier League, England (GB1)",6.0,4.33,1.53,5.5,4.6,1.52,GB1
2024-03-02,Tottenham,Crystal Palace,"Premier League, England (GB1)",1.5,4.33,6.5,1.47,4.6,6.25,GB1
2024-03-02,Luton,Aston Villa,"Premier League, England (GB1)",4.33,4.2,1.73,4.1,4.1,1.77,GB1
2024-03-03,Burnley,Bournemouth,"Premier League, England (GB1)",3.75,3.6,1.95,3.7,3.75,1.93,GB1
2024-03-03,Man City,Man United,"Premier League, England (GB1)",1.25,5.75,11.0,1.26,6.25,10.0,GB1
2024-03-04,Sheffield United,Arsenal,"Premier League, England (GB1)",17.0,7.0,1.18,15.5,7.75,1.18,GB1
2024-03-09,Man United,Everton,"Premier League, England (GB1)",1.83,3.6,4.0,1.82,3.9,4.0,GB1
2024-03-09,Bournemouth,Sheffield United,"Premier League, England (GB1)",1.33,5.25,8.0,1.35,5.25,8.0,GB1
2024-03-09,Crystal Palace,Luton,"Premier League, England (GB1)",1.75,3.8,4.2,1.77,3.8,4.4,GB1
2024-03-09,Wolves,Fulham,"Premier League, England (GB1)",2.5,3.4,2.75,2.5,3.5,2.7,GB1
2024-03-09,Arsenal,Brentford,"Premier League, England (GB1)",1.22,7.0,11.0,1.23,6.75,12.0,GB1
2024-03-10,Aston Villa,Tottenham,"Premier League, England (GB1)",2.38,4.0,2.6,2.35,4.0,2.6,GB1
2024-03-10,Brighton,Nott'm Forest,"Premier League, England (GB1)",1.8,4.0,4.0,1.73,4.0,4.33,GB1
2024-03-10,West Ham,Burnley,"Premier League, England (GB1)",1.67,4.0,4.75,1.65,4.1,5.0,GB1
2024-03-10,Liverpool,Man City,"Premier League, England (GB1)",3.0,3.75,2.2,2.9,3.75,2.2,GB1
2024-03-11,Chelsea,Newcastle,"Premier League, England (GB1)",1.91,4.0,3.6,1.87,4.0,3.6,GB1
2024-03-13,Bournemouth,Luton,"Premier League, England (GB1)",1.5,4.75,5.75,1.5,4.6,5.75,GB1
2024-03-16,Burnley,Brentford,"Premier League, England (GB1)",3.25,3.6,2.15,3.2,3.6,2.15,GB1
2024-03-16,Luton,Nott'm Forest,"Premier League, England (GB1)",2.8,3.5,2.45,2.7,3.6,2.45,GB1
2024-03-16,Fulham,Tottenham,"Premier League, England (GB1)",3.5,3.8,1.95,3.3,3.8,2.0,GB1
2024-03-17,West Ham,Aston Villa,"Premier League, England (GB1)",2.63,3.75,2.45,2.65,3.7,2.45,GB1
2024-03-30,Newcastle,West Ham,"Premier League, England (GB1)",1.83,4.2,3.8,1.85,4.0,3.75,GB1
2024-03-30,Bournemouth,Everton,"Premier League, England (GB1)",2.2,3.6,3.2,2.15,3.6,3.2,GB1
2024-03-30,Chelsea,Burnley,"Premier League, England (GB1)",1.29,6.0,9.5,1.3,5.75,9.0,GB1
2024-03-30,Nott'm Forest,Crystal Palace,"Premier League, England (GB1)",2.2,3.3,3.4,2.2,3.4,3.2,GB1
2024-03-30,Sheffield United,Fulham,"Premier League, England (GB1)",4.5,4.0,1.73,4.4,3.9,1.73,GB1
2024-03-30,Tottenham,Luton,"Premier League, England (GB1)",1.2,8.0,11.0,1.22,7.25,11.0,GB1
2024-03-30,Aston Villa,Wolves,"Premier League, England (GB1)",1.6,4.33,5.0,1.65,4.2,4.75,GB1
2024-03-30,Brentford,Man United,"Premier League, England (GB1)",3.0,3.8,2.2,3.0,3.8,2.15,GB1
2024-03-31,Liverpool,Brighton,"Premier League, England (GB1)",1.36,5.5,7.5,1.39,5.5,6.75,GB1
2024-03-31,Man City,Arsenal,"Premier League, England (GB1)",1.91,3.8,3.8,1.93,3.6,3.75,GB1
2024-04-02,Newcastle,Everton,"Premier League, England (GB1)",2.0,3.75,3.5,2.0,3.7,3.5,GB1
2024-04-02,Nott'm Forest,Fulham,"Premier League, England (GB1)",2.7,3.4,2.63,2.65,3.4,2.55,GB1
2024-04-02,Bournemouth,Crystal Palace,"Premier League, England (GB1)",1.95,3.8,3.6,1.98,3.6,3.6,GB1
2024-04-02,Burnley,Wolves,"Premier League, England (GB1)",2.45,3.6,2.75,2.5,3.4,2.75,GB1
2024-04-02,West Ham,Tottenham,"Premier League, England (GB1)",3.3,4.2,1.95,3.2,4.1,2.0,GB1
2024-04-03,Arsenal,Luton,"Premier League, England (GB1)",1.1,10.0,19.0,1.11,10.5,21.0,GB1
2024-04-03,Brentford,Brighton,"Premier League, England (GB1)",2.38,3.8,2.75,2.4,3.75,2.7,GB1
2024-04-03,Man City,Aston Villa,"Premier League, England (GB1)",1.3,6.0,8.0,1.3,6.0,9.0,GB1
2024-04-04,Liverpool,Sheffield United,"Premier League, England (GB1)",1.09,12.0,21.0,1.09,12.0,23.0,GB1
2024-04-04,Chelsea,Man United,"Premier League, England (GB1)",2.0,4.0,3.4,2.0,4.0,3.25,GB1
2024-04-06,Crystal Palace,Man City,"Premier League, England (GB1)",9.5,5.25,1.33,9.0,5.5,1.32,GB1
2024-04-06,Aston Villa,Brentford,"Premier League, England (GB1)",1.7,4.0,4.75,1.65,4.2,4.75,GB1
2024-04-06,Everton,Burnley,"Premier League, England (GB1)",1.65,4.0,5.25,1.65,4.0,5.0,GB1
2024-04-06,Fulham,Newcastle,"Premier League, England (GB1)",2.38,3.8,2.8,2.37,3.75,2.7,GB1
2024-04-06,Luton,Bournemouth,"Premier League, England (GB1)",3.75,3.8,1.91,3.7,4.0,1.85,GB1
2024-04-06,Wolves,West Ham,"Premier League, England (GB1)",2.5,3.6,2.7,2.45,3.5,2.7,GB1
2024-04-06,Brighton,Arsenal,"Premier League, England (GB1)",5.0,4.33,1.62,5.0,4.2,1.62,GB1
2024-04-07,Man United,Liverpool,"Premier League, England (GB1)",4.75,4.5,1.6,4.5,4.5,1.63,GB1
2024-04-07,Sheffield United,Chelsea,"Premier League, England (GB1)",7.0,5.25,1.4,6.75,5.0,1.41,GB1
2024-04-07,Tottenham,Nott'm Forest,"Premier League, England (GB1)",1.4,5.5,6.5,1.4,5.25,6.75,GB1
2024-04-13,Newcastle,Tottenham,"Premier League, England (GB1)",2.7,4.0,2.3,2.7,4.0,2.3,GB1
2024-04-13,Brentford,Sheffield United,"Premier League, England (GB1)",1.44,5.0,6.5,1.42,5.0,6.75,GB1
2024-04-13,Burnley,Brighton,"Premier League, England (GB1)",3.5,3.75,2.0,3.6,3.75,1.95,GB1
2024-04-13,Man City,Luton,"Premier League, England (GB1)",1.1,11.0,19.0,1.11,10.5,21.0,GB1
2024-04-13,Nott'm Forest,Wolves,"Premier League, England (GB1)",2.1,3.4,3.5,2.15,3.5,3.25,GB1
2024-04-13,Bournemouth,Man United,"Premier League, England (GB1)",2.4,3.9,2.6,2.37,3.9,2.6,GB1
2024-04-14,Liverpool,Crystal Palace,"Premier League, England (GB1)",1.22,7.0,12.0,1.21,7.0,12.0,GB1
2024-04-14,West Ham,Fulham,"Premier League, England (GB1)",2.38,3.6,2.8,2.3,3.6,2.9,GB1
2024-04-14,Arsenal,Aston Villa,"Premier League, England (GB1)",1.29,5.75,10.0,1.28,6.0,9.75,GB1
2024-04-15,Chelsea,Everton,"Premier League, England (GB1)",1.7,4.2,4.5,1.66,4.2,4.5,GB1
2024-04-20,Luton,Brentford,"Premier League, England (GB1)",3.1,3.75,2.15,3.0,3.7,2.2,GB1
2024-04-20,Sheffield United,Burnley,"Premier League, England (GB1)",2.75,3.6,2.45,2.75,3.6,2.37,GB1
2024-04-20,Wolves,Arsenal,"Premier League, England (GB1)",8.5,4.5,1.4,7.5,5.0,1.38,GB1
2024-04-21,Everton,Nott'm Forest,"Premier League, England (GB1)",2.05,3.5,3.6,2.05,3.5,3.5,GB1
2024-04-21,Aston Villa,Bournemouth,"Premier League, England (GB1)",1.85,4.0,3.6,1.85,4.1,3.6,GB1
2024-04-21,Crystal Palace,West Ham,"Premier League, England (GB1)",2.1,3.6,3.4,2.15,3.5,3.2,GB1
2024-04-21,Fulham,Liverpool,"Premier League, England (GB1)",5.25,4.5,1.57,5.0,4.75,1.53,GB1
2024-04-23,Arsenal,Chelsea,"Premier League, England (GB1)",1.44,5.0,6.0,1.44,4.8,6.5,GB1
2024-04-24,Wolves,Bournemouth,"Premier League, England (GB1)",2.7,3.6,2.5,2.65,3.6,2.5,GB1
2024-04-24,Crystal Palace,Newcastle,"Premier League, England (GB1)",2.75,3.6,2.4,2.75,3.6,2.4,GB1
2024-04-24,Everton,Liverpool,"Premier League, England (GB1)",7.0,5.0,1.4,6.75,4.8,1.43,GB1
2024-04-24,Man United,Sheffield United,"Premier League, England (GB1)",1.3,6.5,7.5,1.31,6.0,8.5,GB1
2024-04-25,Brighton,Man City,"Premier League, England (GB1)",6.5,5.0,1.4,6.5,4.8,1.44,GB1
2024-04-27,West Ham,Liverpool,"Premier League, England (GB1)",5.5,5.0,1.5,5.5,4.75,1.52,GB1
2024-04-27,Fulham,Crystal Palace,"Premier League, England (GB1)",2.1,3.5,3.5,2.0,3.6,3.5,GB1
2024-04-27,Man United,Burnley,"Premier League, England (GB1)",1.5,4.75,5.5,1.51,4.75,5.5,GB1
2024-04-27,Newcastle,Sheffield United,"Premier League, England (GB1)",1.22,7.0,11.0,1.23,6.75,11.0,GB1
2024-04-27,Wolves,Luton,"Premier League, England (GB1)",1.95,3.8,3.6,2.0,3.7,3.4,GB1
2024-04-27,Everton,Brentford,"Premier League, England (GB1)",2.3,3.5,3.0,2.37,3.5,2.8,GB1
2024-04-27,Aston Villa,Chelsea,"Premier League, England (GB1)",2.15,3.8,3.0,2.15,3.8,2.95,GB1
2024-04-28,Bournemouth,Brighton,"Premier League, England (GB1)",2.25,3.8,2.9,2.3,3.75,2.8,GB1
2024-04-28,Tottenham,Arsenal,"Premier League, England (GB1)",4.2,4.2,1.75,4.2,4.1,1.73,GB1
2024-04-28,Nott'm Forest,Man City,"Premier League, England (GB1)",8.0,6.0,1.3,9.0,5.75,1.31,GB1
2024-05-02,Chelsea,Tottenham,"Premier League, England (GB1)",2.15,3.8,3.0,2.2,4.0,2.8,GB1
2024-05-03,Luton,Everton,"Premier League, England (GB1)",2.6,3.6,2.55,2.6,3.5,2.6,GB1
2024-05-04,Arsenal,Bournemouth,"Premier League, England (GB1)",1.22,7.5,11.0,1.2,7.25,12.5,GB1
2024-05-04,Brentford,Fulham,"Premier League, England (GB1)",2.1,3.8,3.2,2.1,3.7,3.2,GB1
2024-05-04,Burnley,Newcastle,"Premier League, England (GB1)",3.4,4.0,1.95,3.3,3.9,2.0,GB1
2024-05-04,Sheffield United,Nott'm Forest,"Premier League, England (GB1)",4.75,4.2,1.65,4.75,4.2,1.65,GB1
2024-05-04,Man City,Wolves,"Premier League, England (GB1)",1.08,12.0,21.0,1.11,11.0,23.0,GB1
2024-05-05,Brighton,Aston Villa,"Premier League, England (GB1)",2.75,3.75,2.45,2.7,3.8,2.35,GB1
2024-05-05,Chelsea,West Ham,"Premier League, England (GB1)",1.65,4.5,4.5,1.62,4.6,4.6,GB1
2024-05-05,Liverpool,Tottenham,"Premier League, England (GB1)",1.5,5.75,5.0,1.47,5.25,5.5,GB1
2024-05-06,Crystal Palace,Man United,"Premier League, England (GB1)",2.38,3.75,2.8,2.4,3.7,2.7,GB1
2024-05-11,Fulham,Man City,"Premier League, England (GB1)",13.0,7.0,1.2,11.0,7.0,1.23,GB1
2024-05-11,Bournemouth,Brentford,"Premier League, England (GB1)",1.95,4.0,3.5,1.95,3.9,3.5,GB1
2024-05-11,Everton,Sheffield United,"Premier League, England (GB1)",1.4,4.8,7.5,1.42,5.0,7.0,GB1
2024-05-11,Newcastle,Brighton,"Premier League, England (GB1)",1.57,4.75,4.75,1.58,4.75,4.75,GB1
2024-05-11,Tottenham,Burnley,"Premier League, England (GB1)",1.36,5.75,7.0,1.33,6.0,7.5,GB1
2024-05-11,West Ham,Luton,"Premier League, England (GB1)",1.8,4.2,3.8,1.8,4.1,3.9,GB1
2024-05-11,Wolves,Crystal Palace,"Premier League, England (GB1)",2.88,3.5,2.38,2.75,3.5,2.45,GB1
2024-05-11,Nott'm Forest,Chelsea,"Premier League, England (GB1)",3.4,3.8,2.0,3.3,3.9,2.0,GB1
2024-05-12,Man United,Arsenal,"Premier League, England (GB1)",7.0,5.5,1.36,6.75,5.25,1.4,GB1
2024-05-13,Aston Villa,Liverpool,"Premier League, England (GB1)",4.2,4.33,1.7,4.0,4.5,1.71,GB1
2024-05-14,Tottenham,Man City,"Premier League, England (GB1)",6.5,6.0,1.36,6.75,5.75,1.38,GB1
2024-05-15,Brighton,Chelsea,"Premier League, England (GB1)",3.3,4.0,1.95,3.1,3.9,2.05,GB1
2024-05-15,Man United,Newcastle,"Premier League, England (GB1)",2.75,4.0,2.3,2.65,4.0,2.3,GB1
2024-05-19,Arsenal,Everton,"Premier League, England (GB1)",1.18,8.0,12.0,1.18,7.75,14.5,GB1
2024-05-19,Brentford,Newcastle,"Premier League, England (GB1)",2.9,3.9,2.2,2.9,3.9,2.15,GB1
2024-05-19,Brighton,Man United,"Premier League, England (GB1)",2.15,4.0,2.9,2.15,4.0,2.87,GB1
2024-05-19,Burnley,Nott'm Forest,"Premier League, England (GB1)",3.0,3.5,2.3,2.75,3.7,2.35,GB1
2024-05-19,Chelsea,Bournemouth,"Premier League, England (GB1)",1.45,5.0,6.0,1.46,5.25,5.75,GB1
2024-05-19,Crystal Palace,Aston Villa,"Premier League, England (GB1)",1.85,4.33,3.6,1.88,4.1,3.5,GB1
2024-05-19,Liverpool,Wolves,"Premier League, England (GB1)",1.17,8.0,15.0,1.17,8.25,14.0,GB1
2024-05-19,Luton,Fulham,"Premier League, England (GB1)",2.9,3.9,2.2,2.87,3.9,2.2,GB1
2024-05-19,Man City,West Ham,"Premier League, England (GB1)",1.08,12.0,21.0,1.11,11.5,19.5,GB1
2024-05-19,Sheffield United,Tottenham,"Premier League, England (GB1)",7.0,6.0,1.33,7.25,6.0,1.33,GB1
2023-08-11,Almeria,Vallecano,"La Liga, Spain (ES1)",2.45,3.3,2.9,2.5,3.2,2.87,ES1
2023-08-11,Sevilla,Valencia,"La Liga, Spain (ES1)",1.91,3.5,4.2,1.93,3.3,4.2,ES1
2023-08-12,Sociedad,Girona,"La Liga, Spain (ES1)",1.62,4.0,5.25,1.6,3.9,5.75,ES1
2023-08-12,Las Palmas,Mallorca,"La Liga, Spain (ES1)",2.4,3.0,3.3,2.4,3.0,3.2,ES1
2023-08-12,Ath Bilbao,Real Madrid,"La Liga, Spain (ES1)",3.3,3.5,2.15,3.4,3.5,2.05,ES1
2023-08-13,Celta,Osasuna,"La Liga, Spain (ES1)",2.05,3.2,3.9,2.05,3.25,3.7,ES1
2023-08-13,Villarreal,Betis,"La Liga, Spain (ES1)",1.75,4.0,4.2,1.73,3.9,4.5,ES1
2023-08-13,Getafe,Barcelona,"La Liga, Spain (ES1)",6.5,3.8,1.57,6.0,4.0,1.57,ES1
2023-08-14,Cadiz,Alaves,"La Liga, Spain (ES1)",2.2,3.0,3.75,2.15,3.1,3.8,ES1
2023-08-14,Ath Madrid,Granada,"La Liga, Spain (ES1)",1.3,5.5,9.5,1.3,5.5,10.5,ES1
2023-08-18,Mallorca,Villarreal,"La Liga, Spain (ES1)",2.8,3.2,2.6,2.87,3.1,2.55,ES1
2023-08-18,Valencia,Las Palmas,"La Liga, Spain (ES1)",1.57,3.9,6.0,1.58,3.9,6.0,ES1
2023-08-19,Sociedad,Celta,"La Liga, Spain (ES1)",1.73,3.4,5.5,1.75,3.5,5.0,ES1
2023-08-19,Almeria,Real Madrid,"La Liga, Spain (ES1)",8.0,4.75,1.4,7.75,4.8,1.39,ES1
2023-08-19,Osasuna,Ath Bilbao,"La Liga, Spain (ES1)",2.9,3.0,2.63,2.75,3.1,2.65,ES1
2023-08-20,Girona,Getafe,"La Liga, Spain (ES1)",2.05,3.1,4.0,2.05,3.1,4.0,ES1
2023-08-20,Barcelona,Cadiz,"La Liga, Spain (ES1)",1.2,7.0,13.0,1.21,6.5,14.5,ES1
2023-08-20,Betis,Ath Madrid,"La Liga, Spain (ES1)",3.8,3.4,2.0,3.8,3.4,2.0,ES1
2023-08-21,Alaves,Sevilla,"La Liga, Spain (ES1)",3.3,3.1,2.35,3.25,3.0,2.37,ES1
2023-08-21,Granada,Vallecano,"La Liga, Spain (ES1)",2.75,3.0,2.8,2.6,3.1,2.85,ES1
2023-08-25,Las Palmas,Sociedad,"La Liga, Spain (ES1)",4.33,3.1,2.0,,,,ES1
2023-08-25,Celta,Real Madrid,"La Liga, Spain (ES1)",4.75,3.9,1.7,,,,ES1
2023-08-26,Cadiz,Almeria,"La Liga, Spain (ES1)",2.25,3.2,3.3,,,,ES1
2023-08-26,Granada,Mallorca,"La Liga, Spain (ES1)",2.6,3.0,3.0,,,,ES1
2023-08-26,Sevilla,Girona,"La Liga, Spain (ES1)",2.05,3.4,3.6,,,,ES1
2023-08-27,Villarreal,Barcelona,"La Liga, Spain (ES1)",3.6,3.5,2.0,,,,ES1
2023-08-27,Valencia,Osasuna,"La Liga, Spain (ES1)",1.91,3.4,4.0,,,,ES1
2023-08-27,Ath Bilbao,Betis,"La Liga, Spain (ES1)",1.85,3.5,4.2,,,,ES1
2023-08-28,Getafe,Alaves,"La Liga, Spain (ES1)",2.2,2.88,3.8,,,,ES1
2023-08-28,Vallecano,Ath Madrid,"La Liga, Spain (ES1)",4.2,3.3,1.95,,,,ES1
2023-09-01,Cadiz,Villarreal,"La Liga, Spain (ES1)",3.4,3.4,2.15,3.3,3.5,2.15,ES1
2023-09-01,Almeria,Celta,"La Liga, Spain (ES1)",2.8,3.4,2.5,2.87,3.25,2.45,ES1
2023-09-02,Sociedad,Granada,"La Liga, Spain (ES1)",1.44,4.5,7.0,1.44,4.6,7.25,ES1
2023-09-02,Real Madrid,Getafe,"La Liga, Spain (ES1)",1.33,5.25,9.5,1.31,5.25,10.0,ES1
2023-09-02,Alaves,Valencia,"La Liga, Spain (ES1)",2.9,2.88,2.75,2.9,3.0,2.65,ES1
2023-09-02,Betis,Vallecano,"La Liga, Spain (ES1)",1.95,3.4,4.0,1.95,3.5,3.9,ES1
2023-09-03,Girona,Las Palmas,"La Liga, Spain (ES1)",1.67,3.8,5.25,1.66,3.8,5.25,ES1
2023-09-03,Mallorca,Ath Bilbao,"La Liga, Spain (ES1)",3.3,3.0,2.38,3.1,3.1,2.4,ES1
2023-09-03,Osasuna,Barcelona,"La Liga, Spain (ES1)",5.25,4.0,1.65,5.0,4.0,1.65,ES1
2023-09-15,Vallecano,Alaves,"La Liga, Spain (ES1)",2.0,3.25,4.0,1.98,3.1,4.33,ES1
2023-09-16,Ath Bilbao,Cadiz,"La Liga, Spain (ES1)",1.53,4.0,7.0,1.55,4.0,6.25,ES1
2023-09-16,Valencia,Ath Madrid,"La Liga, Spain (ES1)",3.8,3.3,2.05,3.7,3.4,2.05,ES1
2023-09-16,Celta,Mallorca,"La Liga, Spain (ES1)",2.0,3.1,4.33,2.0,3.1,4.1,ES1
2023-09-16,Barcelona,Betis,"La Liga, Spain (ES1)",1.36,5.25,7.5,1.39,5.0,7.25,ES1
2023-09-17,Getafe,Osasuna,"La Liga, Spain (ES1)",2.63,3.0,3.0,2.6,2.9,3.1,ES1
2023-09-17,Villarreal,Almeria,"La Liga, Spain (ES1)",1.44,4.5,7.0,1.47,4.75,6.0,ES1
2023-09-17,Sevilla,Las Palmas,"La Liga, Spain (ES1)",1.62,4.0,5.5,1.63,3.9,5.25,ES1
2023-09-17,Real Madrid,Sociedad,"La Liga, Spain (ES1)",1.65,4.0,5.0,1.63,4.0,5.25,ES1
2023-09-18,Granada,Girona,"La Liga, Spain (ES1)",2.63,3.5,2.6,2.65,3.3,2.6,ES1
2023-09-22,Alaves,Ath Bilbao,"La Liga, Spain (ES1)",4.2,3.0,2.05,3.9,3.1,2.1,ES1
2023-09-23,Girona,Mallorca,"La Liga, Spain (ES1)",1.85,3.5,4.2,1.88,3.4,4.2,ES1
2023-09-23,Osasuna,Sevilla,"La Liga, Spain (ES1)",2.6,3.1,2.88,2.5,3.25,2.87,ES1
2023-09-23,Barcelona,Celta,"La Liga, Spain (ES1)",1.29,6.0,9.0,1.29,5.75,9.5,ES1
2023-09-23,Almeria,Valencia,"La Liga, Spain (ES1)",3.0,3.6,2.3,3.0,3.4,2.3,ES1
2023-09-24,Sociedad,Getafe,"La Liga, Spain (ES1)",1.53,3.8,7.0,1.55,3.7,7.0,ES1
2023-09-24,Vallecano,Villarreal,"La Liga, Spain (ES1)",2.5,3.5,2.63,2.5,3.5,2.65,ES1
2023-09-24,Betis,Cadiz,"La Liga, Spain (ES1)",1.8,3.5,4.5,1.83,3.5,4.4,ES1
